"(x, y)",Year,Month,Town,Block,Floor_Area,Flat_Model,Lease_Commence_Date,Price_Per_Square_Meter
"(8, 93)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 94)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 95)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 96)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 97)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 98)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 99)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 100)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 101)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 102)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 103)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 104)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 105)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 106)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 107)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 108)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 109)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 110)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 111)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 112)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 113)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 114)",2015,06,CHOA CHU KANG,705,114.0,Model A,1995,2807
"(8, 115)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 116)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 117)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 118)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 119)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 120)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 121)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 122)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 123)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 124)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 125)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 126)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 127)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 128)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 129)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 130)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 131)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 132)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 133)",2015,03,JURONG WEST,552,133.0,Model A,1984,2932
"(8, 134)",2015,08,CHOA CHU KANG,617,134.0,Model A,1996,3007
"(8, 135)",2015,07,CHOA CHU KANG,619,135.0,Model A,1996,3147
"(8, 136)",2015,06,JURONG WEST,757,136.0,Model A,1996,3147
"(8, 137)",2015,06,JURONG WEST,906,141.0,Apartment,1989,3248
"(8, 138)",2015,06,JURONG WEST,906,141.0,Apartment,1989,3248
"(8, 139)",2015,06,JURONG WEST,906,141.0,Apartment,1989,3248
"(8, 140)",2015,06,JURONG WEST,906,141.0,Apartment,1989,3248
"(8, 141)",2015,06,JURONG WEST,906,141.0,Apartment,1989,3248
"(8, 142)",2015,03,CHOA CHU KANG,273,146.0,Apartment,1993,3432
"(8, 143)",2015,03,CHOA CHU KANG,273,146.0,Apartment,1993,3432
"(8, 144)",2015,03,CHOA CHU KANG,273,146.0,Apartment,1993,3432
"(8, 145)",2015,03,CHOA CHU KANG,273,146.0,Apartment,1993,3432
"(8, 146)",2015,03,CHOA CHU KANG,273,146.0,Apartment,1993,3432
"(8, 147)",2015,02,JURONG WEST,754,150.0,Apartment,1995,3467
"(8, 148)",2015,02,JURONG WEST,754,150.0,Apartment,1995,3467
"(8, 149)",2015,02,JURONG WEST,754,150.0,Apartment,1995,3467
"(8, 150)",2015,02,JURONG WEST,754,150.0,Apartment,1995,3467
